,vacancy_name,vacancy_link,employer_link,salary_min,salary_max,salary_unit
1372,Аналитик BI (аллокация и мотивация),https://ekaterinburg.hh.ru/vacancy/37988382?query=python,https://hh.ru/employer/23040,,,
1373,Data Engineer,https://ekaterinburg.hh.ru/vacancy/37401111?query=python,https://hh.ru/employer/985,170000.0,,руб.
1374,Senior System Software Engineer (Computer Vision - AI),https://ekaterinburg.hh.ru/vacancy/38585324?query=python,https://hh.ru/employer/5135,,,
1375,Разработчик по автоматизации бизнес-процессов (Python),https://ekaterinburg.hh.ru/vacancy/38812238?query=python,https://hh.ru/employer/2746?dpt=2746-2746-office,,90000.0,руб.
1376,Разработчик автоматизации процессов ИБ,https://ekaterinburg.hh.ru/vacancy/38079421?query=python,https://hh.ru/employer/23040,,,
1377,Инженер-конструктор фотошаблонов,https://ekaterinburg.hh.ru/vacancy/34786235?query=python,https://hh.ru/employer/2619821,,,
1378,Аналитик-разработчик Python,https://ekaterinburg.hh.ru/vacancy/38034581?query=python,https://hh.ru/employer/2739341,,,
1379,Python-разработчик (TeamLead - Архитектор),https://ekaterinburg.hh.ru/vacancy/39040537?query=python,https://hh.ru/employer/2012033,,,
1380,"Разработчик C++ (алгоритмы, планирование движения), команда беспилотника",https://ekaterinburg.hh.ru/vacancy/39048093?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1381,Разработчик Big Data,https://ekaterinburg.hh.ru/vacancy/39039069?query=python,https://hh.ru/employer/139,,,
1382,Дата-инженер (Data Engineer),https://ekaterinburg.hh.ru/vacancy/39049529?query=python,https://hh.ru/employer/2739341,,,
1383,Python developer (команда беспилотника),https://ekaterinburg.hh.ru/vacancy/39046809?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1384,DevOps инженер Middle,https://ekaterinburg.hh.ru/vacancy/37343783?query=python,https://hh.ru/employer/790022,,,
1385,Network Automation Engineer (NetDevOps),https://ekaterinburg.hh.ru/vacancy/39043012?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-dev,,,
1386,QA engineer,https://ekaterinburg.hh.ru/vacancy/39039938?query=python,https://hh.ru/employer/2012033,,,
1387,Chief Operating Officer (COO),https://ekaterinburg.hh.ru/vacancy/39053305?query=python,https://hh.ru/employer/2870783,300000.0,,руб.
1388,Инженер-программист мультимедийных систем,https://ekaterinburg.hh.ru/vacancy/37776114?query=python,https://hh.ru/employer/115,,,
1389,Junior DevOps engineer,https://ekaterinburg.hh.ru/vacancy/38489819?query=python,https://hh.ru/employer/2666179,,,
1390,Data Scientist (NLP),https://ekaterinburg.hh.ru/vacancy/39033904?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1391,Арбитражник Google2Крипта / Media Buyer Google,https://ekaterinburg.hh.ru/vacancy/39051425?query=python,https://hh.ru/employer/2209323,100000.0,700000.0,руб.
1392,Руководитель группы разработки (Python),https://ekaterinburg.hh.ru/vacancy/37988802?query=python,https://hh.ru/employer/210154,,,
1393,Специалист по тестированию,https://ekaterinburg.hh.ru/vacancy/39047270?query=python,https://hh.ru/employer/2997673,,,
1394,Data Engineer (Центр подготовки данных и отчетности),https://ekaterinburg.hh.ru/vacancy/39043962?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1395,Middle / Senior Data Science,https://ekaterinburg.hh.ru/vacancy/39032369?query=python,https://hh.ru/employer/6041?dpt=severstal-6041-MAIN,,,
1396,Lead QA Automation Engineer,https://ekaterinburg.hh.ru/vacancy/37448856?query=python,https://hh.ru/employer/2300703,,,
1397,Data Scientist (Middle),https://ekaterinburg.hh.ru/vacancy/39040753?query=python,https://hh.ru/employer/1947330,,,
1398,Python Developer (Junior/Middle),https://ekaterinburg.hh.ru/vacancy/39011855?query=python,https://hh.ru/employer/1613743,,,
1399,Разработчик Java,https://ekaterinburg.hh.ru/vacancy/37566947?query=python,https://hh.ru/employer/1740,,,
1400,Python developer (м. Дмитровская),https://ekaterinburg.hh.ru/vacancy/39017773?query=python,https://hh.ru/employer/1111058,,200000.0,руб.
1401,Junior Data Analyst / Младший аналитик данных,https://ekaterinburg.hh.ru/vacancy/38801781?query=python,https://hh.ru/employer/4738222,,,
1402,Главный специалист Отдела системной архитектуры (Linux),https://ekaterinburg.hh.ru/vacancy/38455583?query=python,https://hh.ru/employer/1808,,,
1403,"Python Developer (Cyprus, Limassol / Remotely)",https://ekaterinburg.hh.ru/vacancy/39048262?query=python,https://hh.ru/employer/1312113,,,
1404,Тестировщик ПО (ручное тестирование),https://ekaterinburg.hh.ru/vacancy/39005617?query=python,https://hh.ru/employer/1355705,,,
1405,Senior product analyst в Tripster,https://ekaterinburg.hh.ru/vacancy/39050474?query=python,https://hh.ru/employer/1096484,,,
1406,Devops-инженер,https://ekaterinburg.hh.ru/vacancy/39024564?query=python,https://hh.ru/employer/3095,,,
1407,Системный администратор Linux,https://ekaterinburg.hh.ru/vacancy/39049254?query=python,https://hh.ru/employer/3127?dpt=mgfn-3127-it,,,
1408,Инженер-программист С#,https://ekaterinburg.hh.ru/vacancy/38428815?query=python,https://hh.ru/employer/883893,100000.0,120000.0,руб.
1409,Системный администратор Linux (Kubernetes),https://ekaterinburg.hh.ru/vacancy/39046225?query=python,https://hh.ru/employer/1654251,,,
1410,"Senior QA Automation Engineer (using JavaScript, Python/C# or Java)",https://ekaterinburg.hh.ru/vacancy/39022085?query=python,https://hh.ru/employer/1304,,,
1411,Senior DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/39034524?query=python,https://hh.ru/employer/3391884,,,
1412,Разработчик Go (Security),https://ekaterinburg.hh.ru/vacancy/39040189?query=python,https://hh.ru/employer/1947330,,,
1413,Старший эксперт по безопасности программного обеспечения BigData,https://ekaterinburg.hh.ru/vacancy/38468146?query=python,https://hh.ru/employer/3776?dpt=mts-3776-main,,,
1414,Стажер DS,https://ekaterinburg.hh.ru/vacancy/39030035?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1415,Бизнес-аналитик (BI) управления цифровых продаж,https://ekaterinburg.hh.ru/vacancy/34333060?query=python,https://hh.ru/employer/23040,,,
1416,Разработчик C++ (команда беспилотника),https://ekaterinburg.hh.ru/vacancy/39048099?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1417,Senior Full-Stack QA Engineer,https://ekaterinburg.hh.ru/vacancy/36322935?query=python,https://hh.ru/employer/4357678,,,
1418,Data Engineer (Price&assortment analytics),https://ekaterinburg.hh.ru/vacancy/39048752?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-dev,,,
1419,Fullstack developer (ReactJS+Java),https://ekaterinburg.hh.ru/vacancy/38088654?query=python,https://hh.ru/employer/2733062,,,
1420,Инженер по нагрузочному тестированию/Load testing,https://ekaterinburg.hh.ru/vacancy/39037381?query=python,https://hh.ru/employer/1793216,,,
1421,DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/39029314?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1422,Продуктовый аналитик в Юлу,https://ekaterinburg.hh.ru/vacancy/37083980?query=python,https://hh.ru/employer/15478,,,
1423,Ведущий разработчик Python,https://ekaterinburg.hh.ru/vacancy/39003035?query=python,https://hh.ru/employer/872178,,,
1424,Стажер (Группа оказания услуг организациям финансового сектора),https://ekaterinburg.hh.ru/vacancy/38446756?query=python,https://hh.ru/employer/4900,,,
1425,Бизнес - аналитик BI,https://ekaterinburg.hh.ru/vacancy/37510377?query=python,https://hh.ru/employer/78638,,,
1426,DevOps специалист,https://ekaterinburg.hh.ru/vacancy/32769902?query=python,https://hh.ru/employer/790022,,,
1427,"Преподаватель курса ""Разработчик Чат-ботов""",https://ekaterinburg.hh.ru/vacancy/37058935?query=python,https://hh.ru/employer/8219,,,
1428,Разработчик ETL,https://ekaterinburg.hh.ru/vacancy/38438850?query=python,https://hh.ru/employer/23040,,,
1429,Программист прикладного ПО встраиваемых систем,https://ekaterinburg.hh.ru/vacancy/38221164?query=python,https://hh.ru/employer/206972,,,
1430,Разработчик Linux,https://ekaterinburg.hh.ru/vacancy/39020686?query=python,https://hh.ru/employer/2349724,,,
1431,Junior RPA разработчик \ Junior .net разработчик,https://ekaterinburg.hh.ru/vacancy/39034474?query=python,https://hh.ru/employer/4227536,,,
1432,Исследователь больших данных,https://ekaterinburg.hh.ru/vacancy/39043819?query=python,https://hh.ru/employer/7172?dpt=7172-7172-ofis,,,
1433,Младший аналитик (Отчетность и дашборды для роботов),https://ekaterinburg.hh.ru/vacancy/38404248?query=python,https://hh.ru/employer/78638,,,
1434,Backend Python Developer (MTS AI),https://ekaterinburg.hh.ru/vacancy/36550269?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1435,Middle QA Engineer,https://ekaterinburg.hh.ru/vacancy/39039239?query=python,https://hh.ru/employer/4135745,,,
1436,Data Scientist (Montenegro),https://ekaterinburg.hh.ru/vacancy/39037120?query=python,https://hh.ru/employer/993,,,
1437,Data Engineer,https://ekaterinburg.hh.ru/vacancy/39015332?query=python,https://hh.ru/employer/3529?dpt=3529-3529-lead,,,
1438,Разработчик ПО,https://ekaterinburg.hh.ru/vacancy/37923925?query=python,https://hh.ru/employer/127256,,,
1439,DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/39017828?query=python,https://hh.ru/employer/1111058,,250000.0,руб.
1440,"Главный специалист направления операционной отчетности (Аналитик SQL, Data Scientist)",https://ekaterinburg.hh.ru/vacancy/37903328?query=python,https://hh.ru/employer/4352?dpt=pochta-4352-office,,,
1441,"Big Data Engineer, г. Сочи",https://ekaterinburg.hh.ru/vacancy/38441128?query=python,https://hh.ru/employer/1326,110000.0,,руб.
1442,Инженер-тестировщик FPGA/ПЛИС (ПКД),https://ekaterinburg.hh.ru/vacancy/38214333?query=python,https://hh.ru/employer/145408,,,
1443,Младший аналитик данных (junior data scientist),https://ekaterinburg.hh.ru/vacancy/39016271?query=python,https://hh.ru/employer/2700550,,40000.0,руб.
1444,Главный специалист Отдела системной архитектуры,https://ekaterinburg.hh.ru/vacancy/38457297?query=python,https://hh.ru/employer/1808,,,
1445,Инженер по тестированию Поиска Mail.Ru,https://ekaterinburg.hh.ru/vacancy/39020129?query=python,https://hh.ru/employer/15478,,,
